vehicle_id,driver_id,driver_name,vehicle_type,timestamp,gps_latitude,gps_longitude,speed_kmh,fuel_consumption_rate,fuel_level_pct,distance_remaining_km,traffic_congestion,weather_condition,trip_progress_pct,delivery_status,delay_risk,estimated_arrival_time_min
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T22:43:54.206321,24.86862,74.05702,48.9,44.89,69.3,719.27,High,Clear,42.1,High Risk,High,1322.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T22:47:54.206321,24.44642,73.61103,72.4,34.91,58.8,653.89,Moderate,Clear,47.4,High Risk,High,650.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T22:51:54.206321,23.95634,73.25322,82.9,31.47,57.2,588.5,Low,Clear,52.6,In Transit,Low,430.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T22:55:54.206321,23.46626,72.8954,72.4,34.22,56.7,523.11,Low,Clear,57.9,In Transit,Low,434.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T22:59:54.206321,22.97874,72.60871,57.9,36.1,51.8,457.72,High,Clear,63.2,High Risk,High,708.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T23:03:54.206321,22.51567,73.00348,79.9,36.8,46.9,392.33,Moderate,Clear,68.4,High Risk,High,354.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T23:07:54.206321,21.99517,73.08512,87.1,31.23,47.7,326.94,Low,Clear,73.7,In Transit,Low,221.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T23:11:54.206321,21.42765,72.91037,64.5,39.91,41.5,261.55,Moderate,Clear,78.9,High Risk,High,289.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T23:15:54.206321,20.84756,72.83828,66.0,36.83,41.1,196.17,Moderate,Clear,84.2,High Risk,High,215.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T23:19:54.206321,20.25704,72.85142,60.6,39.49,29.9,130.78,High,Clear,89.5,High Risk,High,197.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T23:23:54.206321,19.66652,72.86456,53.1,41.06,30.8,65.39,High,Clear,94.7,High Risk,High,115.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-30T23:27:54.206321,19.076,72.8777,69.1,40.94,27.1,0.0,High,Clear,100.0,In Transit,Moderate,2.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:11:54.206321,28.6139,77.209,58.6,40.54,100.3,1242.38,High,Clear,0.0,High Risk,High,1907.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:15:54.206321,28.13585,76.8315,59.1,42.71,93.9,1176.99,High,Clear,5.3,High Risk,High,1796.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:19:54.206321,27.65693,76.44816,90.8,31.0,94.5,1111.6,Low,Clear,10.5,In Transit,Low,732.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:23:54.206321,27.19431,76.03753,69.3,34.23,88.9,1046.22,Moderate,Clear,15.8,High Risk,High,1086.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:27:54.206321,26.72033,75.64603,77.7,33.88,87.1,980.83,Moderate,Clear,21.1,High Risk,High,911.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:31:54.206321,26.22862,75.28438,43.8,48.0,78.3,915.44,Severe,Clear,26.3,High Risk,High,2507.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:35:54.206321,25.73692,74.92272,59.6,37.79,76.5,850.05,High,Clear,31.6,High Risk,High,1281.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:39:54.206321,25.26393,74.53792,81.7,32.6,72.5,784.66,Low,Clear,36.8,In Transit,Low,580.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:43:54.206321,24.86862,74.05702,91.2,33.29,67.6,719.27,Low,Clear,42.1,In Transit,Low,466.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:47:54.206321,24.44642,73.61103,75.3,37.0,64.7,653.89,Moderate,Clear,47.4,High Risk,High,625.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:51:54.206321,23.95634,73.25322,69.4,36.85,57.0,588.5,Moderate,Clear,52.6,High Risk,High,608.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:55:54.206321,23.46626,72.8954,80.5,35.78,59.1,523.11,Low,Clear,57.9,In Transit,Low,389.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T12:59:54.206321,22.97874,72.60871,58.7,40.12,54.3,457.72,High,Clear,63.2,High Risk,High,701.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T13:03:54.206321,22.51567,73.00348,63.1,33.76,49.1,392.33,Moderate,Clear,68.4,High Risk,High,439.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T13:07:54.206321,21.99517,73.08512,76.9,36.81,46.0,326.94,Moderate,Clear,73.7,High Risk,High,305.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T13:11:54.206321,21.42765,72.91037,77.7,36.63,41.9,261.55,Moderate,Clear,78.9,High Risk,High,242.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T13:15:54.206321,20.84756,72.83828,76.4,32.14,38.2,196.17,Low,Clear,84.2,In Transit,Low,156.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T13:19:54.206321,20.25704,72.85142,43.6,47.15,33.4,130.78,Severe,Clear,89.5,High Risk,High,361.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T13:23:54.206321,19.66652,72.86456,34.3,46.33,30.6,65.39,Severe,Clear,94.7,Delayed,High,229.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-08-31T13:27:54.206321,19.076,72.8777,100.8,32.49,23.5,0.0,Low,Clear,100.0,Arrived,Low,1.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:11:54.206321,28.6139,77.209,48.2,39.9,101.9,1242.38,High,Clear,0.0,High Risk,High,2318.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:15:54.206321,28.13585,76.8315,53.7,44.7,95.6,1176.99,High,Clear,5.3,High Risk,High,1969.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:19:54.206321,27.65693,76.44816,58.1,36.31,90.1,1111.6,Moderate,Clear,10.5,High Risk,High,1377.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:23:54.206321,27.19431,76.03753,84.1,36.29,85.8,1046.22,Low,Clear,15.8,In Transit,Low,750.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:27:54.206321,26.72033,75.64603,62.6,36.55,86.4,980.83,Moderate,Clear,21.1,High Risk,High,1128.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:31:54.206321,26.22862,75.28438,80.1,32.77,83.0,915.44,Low,Clear,26.3,In Transit,Low,694.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:35:54.206321,25.73692,74.92272,73.4,35.19,74.4,850.05,Moderate,Clear,31.6,High Risk,High,834.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:39:54.206321,25.26393,74.53792,63.0,37.19,70.9,784.66,Moderate,Clear,36.8,High Risk,High,899.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:43:54.206321,24.86862,74.05702,41.5,47.17,67.4,719.27,Severe,Clear,42.1,High Risk,High,2084.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:47:54.206321,24.44642,73.61103,55.7,42.12,64.6,653.89,High,Clear,47.4,High Risk,High,1055.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:51:54.206321,23.95634,73.25322,68.3,34.99,58.8,588.5,Moderate,Clear,52.6,High Risk,High,623.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:55:54.206321,23.46626,72.8954,87.2,32.9,53.7,523.11,Low,Clear,57.9,In Transit,Low,363.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T02:59:54.206321,22.97874,72.60871,86.5,36.46,48.4,457.72,Moderate,Clear,63.2,High Risk,High,384.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T03:03:54.206321,22.51567,73.00348,86.0,33.5,49.3,392.33,Low,Clear,68.4,In Transit,Low,279.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T03:07:54.206321,21.99517,73.08512,51.9,40.53,42.8,326.94,High,Clear,73.7,High Risk,High,569.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T03:11:54.206321,21.42765,72.91037,61.7,35.55,39.6,261.55,Moderate,Clear,78.9,High Risk,High,304.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T03:15:54.206321,20.84756,72.83828,66.9,35.2,37.8,196.17,Moderate,Clear,84.2,High Risk,High,208.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T03:19:54.206321,20.25704,72.85142,65.3,32.28,34.9,130.78,Moderate,Clear,89.5,In Transit,Moderate,144.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T03:23:54.206321,19.66652,72.86456,56.5,42.13,30.0,65.39,High,Clear,94.7,High Risk,High,101.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T03:27:54.206321,19.076,72.8777,46.9,40.84,25.8,0.0,High,Clear,100.0,In Transit,Moderate,7.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:11:54.206321,28.6139,77.209,48.6,48.98,99.7,1242.38,Severe,Clear,0.0,High Risk,High,3066.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:15:54.206321,28.13585,76.8315,83.8,33.6,95.4,1176.99,Low,Clear,5.3,In Transit,Low,844.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:19:54.206321,27.65693,76.44816,53.6,42.88,90.3,1111.6,High,Clear,10.5,High Risk,High,1870.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:23:54.206321,27.19431,76.03753,75.4,37.89,90.6,1046.22,Moderate,Clear,15.8,High Risk,High,995.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:27:54.206321,26.72033,75.64603,58.9,42.27,82.5,980.83,High,Clear,21.1,High Risk,High,1500.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:31:54.206321,26.22862,75.28438,42.0,41.39,78.8,915.44,High,Clear,26.3,High Risk,High,1958.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:35:54.206321,25.73692,74.92272,71.4,37.21,73.9,850.05,Moderate,Clear,31.6,High Risk,High,853.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:39:54.206321,25.26393,74.53792,87.4,33.5,71.8,784.66,Low,Clear,36.8,In Transit,Low,540.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:43:54.206321,24.86862,74.05702,88.9,35.37,70.6,719.27,Low,Clear,42.1,In Transit,Low,489.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:47:54.206321,24.44642,73.61103,82.2,33.57,66.4,653.89,Low,Clear,47.4,In Transit,Low,473.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:51:54.206321,23.95634,73.25322,80.4,33.33,59.3,588.5,Low,Clear,52.6,In Transit,Low,440.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:55:54.206321,23.46626,72.8954,84.4,32.59,54.7,523.11,Low,Clear,57.9,In Transit,Low,371.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T16:59:54.206321,22.97874,72.60871,85.6,33.97,53.6,457.72,Low,Clear,63.2,In Transit,Low,323.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T17:03:54.206321,22.51567,73.00348,42.1,52.41,52.2,392.33,Severe,Clear,68.4,High Risk,High,1116.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T17:07:54.206321,21.99517,73.08512,58.4,40.47,43.6,326.94,High,Clear,73.7,High Risk,High,505.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T17:11:54.206321,21.42765,72.91037,62.3,37.54,41.6,261.55,Moderate,Clear,78.9,High Risk,High,298.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T17:15:54.206321,20.84756,72.83828,43.0,47.87,38.6,196.17,Severe,Clear,84.2,High Risk,High,551.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T17:19:54.206321,20.25704,72.85142,64.4,39.67,29.8,130.78,Moderate,Clear,89.5,High Risk,High,148.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T17:23:54.206321,19.66652,72.86456,75.6,34.18,31.3,65.39,Moderate,Clear,94.7,In Transit,Low,61.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-01T17:27:54.206321,19.076,72.8777,90.2,33.4,23.9,0.0,Low,Clear,100.0,Arrived,Low,0.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:11:54.206321,28.6139,77.209,66.6,39.98,99.1,1242.38,Moderate,Clear,0.0,High Risk,High,1338.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:15:54.206321,28.13585,76.8315,80.4,36.85,95.1,1176.99,Moderate,Clear,5.3,High Risk,High,1052.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:19:54.206321,27.65693,76.44816,53.2,39.95,94.0,1111.6,High,Clear,10.5,High Risk,High,1886.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:23:54.206321,27.19431,76.03753,79.8,30.51,88.2,1046.22,Low,Clear,15.8,In Transit,Low,785.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:27:54.206321,26.72033,75.64603,58.0,42.47,84.8,980.83,High,Clear,21.1,High Risk,High,1524.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:31:54.206321,26.22862,75.28438,57.3,38.83,81.2,915.44,High,Clear,26.3,High Risk,High,1431.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:35:54.206321,25.73692,74.92272,96.5,30.27,79.1,850.05,Low,Clear,31.6,In Transit,Low,530.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:39:54.206321,25.26393,74.53792,80.1,34.0,69.2,784.66,Low,Clear,36.8,In Transit,Low,590.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:43:54.206321,24.86862,74.05702,73.7,32.8,68.2,719.27,Low,Clear,42.1,In Transit,Low,582.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:47:54.206321,24.44642,73.61103,82.3,34.47,63.2,653.89,Low,Clear,47.4,In Transit,Low,477.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:51:54.206321,23.95634,73.25322,81.1,33.4,63.3,588.5,Low,Clear,52.6,In Transit,Low,435.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:55:54.206321,23.46626,72.8954,75.1,34.03,53.5,523.11,Moderate,Clear,57.9,High Risk,High,497.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T06:59:54.206321,22.97874,72.60871,58.1,40.05,49.7,457.72,High,Clear,63.2,High Risk,High,709.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T07:03:54.206321,22.51567,73.00348,94.1,36.85,48.3,392.33,Low,Clear,68.4,In Transit,Low,248.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T07:07:54.206321,21.99517,73.08512,43.8,49.49,40.4,326.94,Severe,Clear,73.7,High Risk,High,900.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T07:11:54.206321,21.42765,72.91037,63.2,36.38,44.8,261.55,Moderate,Clear,78.9,High Risk,High,299.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T07:15:54.206321,20.84756,72.83828,96.1,30.8,35.3,196.17,Low,Clear,84.2,In Transit,Low,128.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T07:19:54.206321,20.25704,72.85142,76.0,38.54,31.9,130.78,Moderate,Clear,89.5,In Transit,Moderate,125.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T07:23:54.206321,19.66652,72.86456,75.7,36.32,24.8,65.39,Moderate,Clear,94.7,In Transit,Moderate,63.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T07:27:54.206321,19.076,72.8777,90.9,32.17,25.4,0.0,Low,Clear,100.0,Arrived,Low,0.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:11:54.206321,28.6139,77.209,71.6,35.69,99.6,1242.38,Moderate,Clear,0.0,High Risk,High,1247.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:15:54.206321,28.13585,76.8315,89.5,33.12,96.9,1176.99,Low,Clear,5.3,In Transit,Low,788.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:19:54.206321,27.65693,76.44816,82.8,34.06,89.8,1111.6,Low,Clear,10.5,In Transit,Low,805.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:23:54.206321,27.19431,76.03753,47.0,40.95,85.9,1046.22,High,Clear,15.8,High Risk,High,2005.2
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:27:54.206321,26.72033,75.64603,74.8,38.35,82.5,980.83,Moderate,Clear,21.1,High Risk,High,952.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:31:54.206321,26.22862,75.28438,38.4,45.9,78.5,915.44,Severe,Clear,26.3,Delayed,High,2859.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:35:54.206321,25.73692,74.92272,48.9,47.06,78.1,850.05,Severe,Clear,31.6,High Risk,High,2085.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:39:54.206321,25.26393,74.53792,90.8,33.6,72.4,784.66,Low,Clear,36.8,In Transit,Low,515.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:43:54.206321,24.86862,74.05702,80.5,30.79,66.8,719.27,Low,Clear,42.1,In Transit,Low,533.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:47:54.206321,24.44642,73.61103,56.1,42.3,63.1,653.89,High,Clear,47.4,High Risk,High,1045.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:51:54.206321,23.95634,73.25322,84.4,34.0,60.2,588.5,Low,Clear,52.6,In Transit,Low,419.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:55:54.206321,23.46626,72.8954,83.5,31.45,56.2,523.11,Low,Clear,57.9,In Transit,Low,373.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T20:59:54.206321,22.97874,72.60871,83.5,32.8,52.3,457.72,Low,Clear,63.2,In Transit,Low,332.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T21:03:54.206321,22.51567,73.00348,55.8,42.62,49.7,392.33,High,Clear,68.4,High Risk,High,634.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T21:07:54.206321,21.99517,73.08512,84.6,33.44,45.7,326.94,Low,Clear,73.7,In Transit,Low,231.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T21:11:54.206321,21.42765,72.91037,69.9,38.08,40.6,261.55,Moderate,Clear,78.9,High Risk,High,265.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T21:15:54.206321,20.84756,72.83828,83.1,31.87,36.2,196.17,Low,Clear,84.2,In Transit,Low,145.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T21:19:54.206321,20.25704,72.85142,86.6,31.21,30.3,130.78,Low,Clear,89.5,In Transit,Low,97.7
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T21:23:54.206321,19.66652,72.86456,45.2,40.21,24.8,65.39,High,Clear,94.7,High Risk,High,133.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-02T21:27:54.206321,19.076,72.8777,75.2,32.57,25.7,0.0,Low,Clear,100.0,Arrived,Low,0.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:11:54.206321,28.6139,77.209,65.9,39.04,103.4,1242.38,Moderate,Fog,0.0,High Risk,High,1838.6
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:15:54.206321,28.13585,76.8315,60.8,39.64,96.9,1176.99,Moderate,Fog,5.3,High Risk,High,1876.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:19:54.206321,27.65693,76.44816,35.1,52.86,95.0,1111.6,Severe,Fog,10.5,Delayed,High,5126.3
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:23:54.206321,27.19431,76.03753,80.8,39.4,86.5,1046.22,Low,Fog,15.8,High Risk,High,1046.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:27:54.206321,26.72033,75.64603,81.2,37.33,80.3,980.83,Low,Fog,21.1,High Risk,High,978.4
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:31:54.206321,26.22862,75.28438,48.2,43.07,81.2,915.44,High,Fog,26.3,High Risk,High,2309.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:35:54.206321,25.73692,74.92272,67.9,38.21,76.8,850.05,Moderate,Fog,31.6,High Risk,High,1221.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:39:54.206321,25.26393,74.53792,43.6,43.1,72.1,784.66,High,Fog,36.8,High Risk,High,2186.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:43:54.206321,24.86862,74.05702,57.9,36.97,67.4,719.27,Moderate,Fog,42.1,High Risk,High,1209.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:47:54.206321,24.44642,73.61103,75.4,40.97,68.5,653.89,Low,Fog,47.4,High Risk,High,703.5
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:51:54.206321,23.95634,73.25322,77.8,34.33,60.1,588.5,Low,Fog,52.6,High Risk,High,612.0
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:55:54.206321,23.46626,72.8954,54.4,45.64,55.1,523.11,High,Fog,57.9,High Risk,High,1157.8
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T10:59:54.206321,22.97874,72.60871,36.0,52.25,54.3,457.72,Severe,Fog,63.2,Delayed,High,2059.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T11:03:54.206321,22.51567,73.00348,84.3,36.93,46.5,392.33,Low,Fog,68.4,High Risk,High,368.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T11:07:54.206321,21.99517,73.08512,85.7,37.0,44.1,326.94,Low,Fog,73.7,High Risk,High,309.1
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T11:11:54.206321,21.42765,72.91037,32.1,51.55,41.3,261.55,Severe,Fog,78.9,Delayed,High,1324.9
TRK-101,DRV-801,Rajesh Sharma,Heavy Freight (Tata Prima 5530.S),2026-09-03T11:15:54.206321,20.84756,72.83828,56.6,39.96,35.7,196.17,Moderate,Fog,84.2,High Risk,High,335.9
